Query_ID	Query_length	Query_start	Query_end	Subject_ID	Subject_length	Subject_start	Subject_end	E_value	Percent_ID	Query_coverage	Percent_positive_ID	Gap_openings	Total_gaps	Bitscore	Raw_score
Dcitr03g17680.1.1	531	1	532	Q9W418_DROME	531	1	532	0.0	100.000	99	100.00	0	0	1050	2715
Dcitr03g17680.1.1	531	77	608	Q9W418_DROME	531	1	532	0.0	100.000	99	100.00	0	0	1050	2715
Dcitr03g17680.1.1	531	153	684	Q9W418_DROME	531	1	532	0.0	100.000	99	100.00	0	0	1050	2715
Dcitr03g17680.1.1	531	229	760	Q9W418_DROME	531	1	532	0.0	100.000	99	100.00	0	0	1050	2715
Dcitr03g17680.1.1	303	1	304	Q8MT02_DROME	303	1	304	0.0	100.000	99	100.00	0	0	602	1551
Dcitr03g17680.1.1	303	77	380	Q8MT02_DROME	303	1	304	0.0	100.000	99	100.00	0	0	602	1551
Dcitr03g17680.1.1	303	153	456	Q8MT02_DROME	303	1	304	0.0	100.000	99	100.00	0	0	602	1551
Dcitr03g17680.1.1	303	229	532	Q8MT02_DROME	303	1	304	0.0	100.000	99	100.00	0	0	602	1551
Dcitr03g17680.1.1	303	305	608	Q8MT02_DROME	303	1	304	0.0	100.000	99	100.00	0	0	602	1551
Dcitr03g17680.1.1	303	381	684	Q8MT02_DROME	303	1	304	0.0	100.000	99	100.00	0	0	602	1551
Dcitr03g17680.1.1	303	457	760	Q8MT02_DROME	303	1	304	0.0	100.000	99	100.00	0	0	602	1551
Dcitr03g17850.1.1	252	2	254	Q9VAN7_DROME	252	3	255	1.01e-144	79.051	99	86.17	0	0	404	1039
Dcitr03g17850.1.1	217	37	254	Q9GU73_DROME	217	3	220	1.43e-120	78.440	85	86.70	0	0	342	877
Dcitr03g17870.1.1	252	2	254	Q9VAN7_DROME	252	3	255	1.01e-144	79.051	99	86.17	0	0	404	1039
Dcitr03g17870.1.1	217	37	254	Q9GU73_DROME	217	3	220	1.43e-120	78.440	85	86.70	0	0	342	877
Dcitr03g17990.1.1	252	2	254	Q9VAN7_DROME	252	3	255	1.01e-144	79.051	99	86.17	0	0	404	1039
Dcitr03g17990.1.1	217	37	254	Q9GU73_DROME	217	3	220	1.43e-120	78.440	85	86.70	0	0	342	877
Dcitr03g18620.1.1	243	27	270	ATLAS_DROME	242	5	247	8.55e-134	73.361	86	85.66	1	1	389	998
Dcitr03g18900.1.1	115	6	121	Q9VHC2_DROME	111	1011	1122	3.91e-55	75.000	79	83.62	2	4	185	469
Dcitr03g18900.1.1	115	6	121	Q8SX72_DROME	111	706	817	7.17e-55	75.000	79	83.62	2	4	183	465
Dcitr03g19170.1.1	142	1	143	RS23_DROME	142	1	143	1.65e-99	97.203	99	98.60	0	0	281	719
Dcitr03g19190.1.1	128	1	129	RS23_DROME	142	1	143	1.56e-83	86.713	99	88.81	1	14	244	622
Dcitr03g19190.1.1	87	130	217	RS23_DROME	87	56	143	5.62e-56	98.864	99	98.86	0	0	174	441
Dcitr03g19440.1.1	126	9	135	Q9W2K2_DROME	126	10	136	4.32e-55	70.866	93	88.98	0	0	168	426
Dcitr03g19670.1.1	332	21	353	Q9VGW7_DROME	332	44	376	0.0	71.772	94	90.99	0	0	556	1434
Dcitr03g20270.1.1	159	3	162	Q9U010_DROME	159	35	194	8.90e-108	93.125	82	96.88	0	0	322	826
Dcitr03g20270.1.1	159	3	162	O62609_DROME	159	35	194	1.11e-106	93.125	82	96.88	0	0	322	825
Dcitr03g20270.1.1	159	3	162	O76259_DROME	159	35	194	1.15e-106	93.125	82	96.88	0	0	322	825
Dcitr03g20760.1.1	207	1	208	O18338_DROME	206	1	207	1.66e-131	85.577	99	93.27	1	1	367	942
Dcitr03g20760.1.1	166	42	208	M9NEE8_DROME	165	7	172	1.24e-99	83.234	80	91.62	1	1	285	730
Dcitr03g20770.1.1	375	1	376	ACTZ_DROME	375	1	376	0.0	82.447	99	92.82	0	0	671	1731
Dcitr03g20780.1.1	208	1	209	O18338_DROME	206	1	207	5.65e-124	81.818	99	90.43	2	2	348	893
Dcitr03g20780.1.1	167	42	209	M9NEE8_DROME	165	7	172	4.19e-92	78.571	80	88.10	2	2	266	680
Dcitr03g20790.1.1	215	1	216	ACTZ_DROME	215	141	356	2.80e-130	81.481	96	92.13	0	0	371	953
Dcitr03g20800.1.1	328	1	329	ACTZ_DROME	328	48	376	0.0	81.763	99	92.40	0	0	580	1494
Dcitr03g21060.1.1	463	10	473	DYHC_DROME	463	1098	1561	0.0	75.647	98	87.28	0	0	740	1910
Dcitr03g21070.1.1	1106	2	1108	DYHC_DROME	1118	1578	2696	0.0	79.717	99	88.22	7	32	1877	4863
Dcitr03g21120.1.1	1262	2	1264	DYHC_DROME	1258	3381	4639	0.0	74.211	99	86.28	7	14	1960	5077
Dcitr04g01070.1.1	407	120	527	A1ZBL0_DROME	409	29	438	0.0	86.131	92	91.97	2	4	715	1845
Dcitr04g01070.1.1	99	20	119	A1ZBL0_DROME	99	29	128	4.14e-61	95.000	92	98.00	0	0	207	528
Dcitr04g01070.1.1	407	120	527	TBB2_DROME	409	20	429	0.0	84.672	96	91.73	2	4	708	1828
Dcitr04g01070.1.1	118	1	119	TBB2_DROME	118	1	119	4.68e-71	89.076	96	94.96	0	0	234	596
Dcitr04g01070.1.1	407	120	527	TBB3_DROME	415	20	435	0.0	80.336	96	88.97	3	10	678	1749
Dcitr04g01070.1.1	118	1	119	TBB3_DROME	124	1	125	5.18e-65	81.600	96	89.60	1	6	218	555
Dcitr04g01380.1.1	312	17	329	CAD96_DROME	312	461	773	5.64e-176	74.441	95	86.90	0	0	506	1303
Dcitr04g01980.1.1	339	1	340	ARP2_DROME	344	1	345	0.0	88.116	82	93.62	1	5	639	1647
Dcitr04g02180.1.1	67	9	76	A8JPQ1_DROME	67	112	179	2.01e-29	70.588	86	85.29	0	0	108	269
Dcitr04g02180.1.1	67	9	76	A0A0B4LI09_DROME	67	112	179	2.09e-29	70.588	86	85.29	0	0	108	269
Dcitr04g02430.1.1	529	85	614	TOP1_DROME	536	436	972	0.0	70.147	86	81.14	2	25	796	2055
Dcitr04g02510.1.1	363	1	364	ALF_DROME	360	1	361	0.0	71.154	99	82.14	2	3	515	1326
Dcitr04g02880.1.1	369	488	857	BAP60_DROME	385	130	515	0.0	84.238	75	89.66	3	18	671	1730
Dcitr04g02880.1.1	272	110	382	BAP60_DROME	288	130	418	3.81e-171	85.862	75	90.00	3	18	504	1299
Dcitr04g03150.1.1	484	13	497	ELP3_DROME	537	11	548	0.0	80.297	96	85.87	1	53	864	2232
Dcitr04g03170.1.1	521	13	534	ELP3_DROME	537	11	548	0.0	78.349	96	85.32	4	30	870	2248
Dcitr04g03210.1.1	94	1	95	Q7JZN0_DROME	99	1	100	2.78e-39	72.816	97	81.55	3	11	125	314
Dcitr04g03510.1.1	119	365	484	Q9V9R3_DROME	119	264	383	3.15e-62	85.833	84	93.33	0	0	219	557
Dcitr04g03510.1.1	119	365	484	O96306_DROME	119	264	383	3.15e-62	85.833	84	93.33	0	0	219	557
Dcitr04g03530.1.1	437	5	442	Q8IQU1_DROME	437	55	492	0.0	87.443	90	94.98	0	0	832	2150
Dcitr04g03530.1.1	437	5	442	Q06RG9_DROME	437	55	492	0.0	86.788	90	94.31	2	2	819	2116
Dcitr04g03530.1.1	437	5	442	Q9VW31_DROME	443	55	498	0.0	83.784	90	91.67	1	6	804	2077
Dcitr04g03540.1.1	463	45	508	Q8IQU1_DROME	463	29	492	0.0	85.776	85	93.97	0	0	867	2240
Dcitr04g03540.1.1	463	45	508	Q06RG9_DROME	463	29	492	0.0	85.161	85	93.33	2	2	853	2205
Dcitr04g03540.1.1	463	45	508	E1JI40_DROME	469	53	522	0.0	82.340	85	90.85	1	6	838	2164
Dcitr04g03540.1.2	469	45	514	Q9VW31_DROME	469	29	498	0.0	84.468	85	92.98	0	0	865	2235
Dcitr04g03540.1.2	469	45	514	E1JI40_DROME	469	53	522	0.0	84.468	85	92.98	0	0	864	2233
Dcitr04g03540.1.2	469	45	514	Q8IQU1_DROME	463	29	492	0.0	82.766	85	91.49	1	6	845	2182
Dcitr04g03560.1.1	88	1	89	Q8MSU2_DROME	88	168	256	2.35e-59	93.258	96	95.51	0	0	181	459
Dcitr04g03560.1.1	88	1	89	Q06RG9_DROME	88	437	525	2.67e-56	93.258	96	95.51	0	0	180	457
Dcitr04g03560.1.1	88	1	89	Q8IQU1_DROME	88	437	525	2.67e-56	93.258	96	95.51	0	0	180	457
Dcitr04g03570.1.1	340	1	341	Q86P23_DROME	339	202	541	0.0	90.323	99	94.72	1	1	661	1706
Dcitr04g03570.1.1	340	1	341	Q9VW34_DROME	339	202	541	0.0	90.323	99	94.72	1	1	661	1706
Dcitr04g03590.1.1	543	1	544	Q86P23_DROME	540	1	541	0.0	85.818	99	90.18	5	15	982	2539
Dcitr04g03590.1.1	543	1	544	Q9VW34_DROME	540	1	541	0.0	85.818	99	90.18	5	15	982	2538
Dcitr04g03590.1.2	535	1	536	Q86P23_DROME	540	1	541	0.0	87.085	99	91.51	4	7	989	2558
Dcitr04g03590.1.2	535	1	536	Q9VW34_DROME	540	1	541	0.0	87.085	99	91.51	4	7	989	2558
Dcitr04g03690.1.1	305	1	306	PSMD7_DROME	307	1	308	7.94e-176	78.896	97	89.94	1	2	489	1259
Dcitr04g03710.1.1	281	240	521	MTA70_DROME	286	312	598	3.71e-180	80.139	99	89.20	1	5	519	1337
Dcitr04g03750.1.1	125	1	126	PROF_DROME	125	1	126	1.27e-75	77.778	99	92.86	0	0	219	558
Dcitr04g03760.1.1	393	27	420	IF4A_DROME	393	10	403	0.0	77.411	94	87.06	0	0	601	1549
Dcitr04g03760.1.1	381	39	420	IF4A3_DROME	382	17	399	0.0	70.235	91	84.60	1	1	568	1463
Dcitr04g04200.1.1	206	68	274	Q9VQ29_DROME	206	24	230	7.41e-102	71.635	75	83.65	2	2	296	757
Dcitr04g04890.1.1	389	17	406	SPS1_DROME	387	11	398	0.0	85.897	94	93.85	2	2	709	1830
Dcitr04g05030.1.1	170	1	171	TCTP_DROME	170	1	171	3.59e-98	78.363	99	89.47	0	0	280	716
Dcitr04g05150.1.1	354	79	433	E1JGM9_DROME	349	247	596	0.0	89.577	80	93.80	2	5	650	1677
Dcitr04g05150.1.1	354	79	433	Q963E6_DROME	349	247	596	0.0	89.577	80	93.80	2	5	650	1677
Dcitr04g05150.1.1	354	79	433	Q6NPA6_DROME	349	247	596	0.0	89.577	80	93.80	2	5	650	1676
Dcitr04g05200.1.1	105	16	121	A1ZBL5_DROME	105	846	951	7.64e-57	81.132	87	89.62	0	0	188	477
Dcitr04g05200.1.1	105	16	121	Q9V8V8_DROME	105	833	938	9.95e-57	81.132	87	89.62	0	0	187	476
Dcitr04g05200.1.1	105	16	121	A1ZBL9_DROME	105	833	938	1.45e-56	81.132	87	89.62	0	0	187	476
Dcitr04g05480.1.1	70	2	72	Q9W327_DROME	73	508	581	2.33e-39	83.784	96	91.89	1	3	135	340
Dcitr04g05480.1.1	70	2	72	Q8SXM8_DROME	73	475	548	2.75e-39	83.784	96	91.89	1	3	135	339
Dcitr04g05490.1.1	510	60	570	Q8SXM8_DROME	511	37	548	0.0	73.684	87	85.77	3	3	817	2110
Dcitr04g05490.1.1	510	60	570	Q9W327_DROME	511	70	581	0.0	73.684	87	85.77	3	3	815	2105
Dcitr04g05700.1.1	248	71	319	DX39B_DROME	246	1	247	9.67e-140	82.000	71	87.60	2	4	402	1034
Dcitr04g05710.1.1	181	8	189	DX39B_DROME	181	243	424	6.32e-122	91.758	96	95.60	0	0	350	898
Dcitr04g06050.1.1	120	179	299	Q9V3Y5_DROME	120	876	996	7.96e-55	72.727	76	85.12	0	0	191	484
Dcitr04g06060.1.1	120	761	881	Q9V3Y5_DROME	120	876	996	7.68e-50	72.727	83	85.12	0	0	190	482
Dcitr04g06190.1.1	753	1	754	Q7KVP9_DROME	754	1	755	0.0	72.980	99	85.70	1	1	1177	3046
Dcitr04g06190.1.1	729	25	754	Q9XYZ2_DROME	730	1	731	0.0	72.777	96	85.64	1	1	1136	2938
Dcitr04g06190.1.1	668	86	754	Q6TY68_DROME	669	2	671	0.0	72.239	88	85.37	1	1	1035	2677
Dcitr04g06500.1.1	336	1	337	MO25_DROME	335	1	336	0.0	86.176	98	92.06	3	7	542	1396
Dcitr04g06960.1.1	349	42	391	Q9VPU1_DROME	396	150	546	0.0	70.781	89	78.84	3	47	572	1475
Dcitr04g06960.1.1	349	42	391	Q24218_DROME	396	12	408	0.0	70.781	89	78.84	3	47	572	1473
Dcitr04g06960.1.1	349	42	391	Q8IPW2_DROME	396	12	408	0.0	70.781	89	78.84	3	47	570	1469
Dcitr04g07100.1.1	447	7	454	O76522_DROME	447	6	453	0.0	77.679	97	86.38	0	0	696	1797
Dcitr04g07100.1.1	447	7	454	Q9V455_DROME	447	6	453	0.0	77.679	97	86.38	0	0	696	1796
Dcitr04g07100.1.1	447	7	454	Q9UB78_DROME	447	6	453	0.0	77.455	97	86.16	0	0	693	1789
Dcitr04g07330.1.1	281	1	282	KDC2_DROME	281	302	583	7.09e-165	75.532	99	87.59	0	0	469	1207
Dcitr04g07330.1.2	281	1	282	KDC2_DROME	281	302	583	7.09e-165	75.532	99	87.59	0	0	469	1207
Dcitr04g07330.1.3	281	1	282	KDC2_DROME	281	302	583	7.09e-165	75.532	99	87.59	0	0	469	1207
Dcitr04g07330.1.4	304	9	313	KDC2_DROME	302	281	583	1.39e-175	74.426	97	86.56	1	2	498	1281
Dcitr04g07360.1.1	124	1	125	Q9W499_DROME	122	1	123	1.87e-57	75.200	99	84.00	1	2	173	439
Dcitr04g07360.1.1	124	1	125	Q8MT59_DROME	122	1	123	4.79e-57	74.400	99	84.00	1	2	172	436
Dcitr04g07390.1.1	316	37	353	KDC2_DROME	316	267	583	0.0	74.132	90	86.44	0	0	520	1339
Dcitr04g07620.1.1	224	1	225	KLHDB_DROME	224	389	613	9.04e-154	90.667	96	96.00	0	0	440	1132
Dcitr04g08150.1.1	180	1	181	SEPT1_DROME	184	166	350	2.46e-96	74.595	92	84.32	1	4	283	724
Dcitr04g08200.1.1	199	1	200	UFD1_DROME	200	1	201	9.37e-109	75.248	79	85.15	3	3	316	809
Dcitr04g08250.1.1	93	21	114	MBL_DROME	90	62	152	4.70e-43	71.277	80	86.17	2	3	142	357
Dcitr04g08760.1.1	272	1	273	L2CC_DROME	272	1	273	5.26e-166	80.586	99	92.31	0	0	460	1183
Dcitr04g08780.1.1	263	1	264	L2CC_DROME	263	1	264	1.39e-162	82.197	96	93.18	0	0	451	1161
Dcitr04g08810.1.1	800	2	802	CADN_DROME	800	533	1333	0.0	88.639	100	94.88	0	0	1470	3806
Dcitr04g08850.1.1	932	1	933	CADN_DROME	931	1717	2648	0.0	78.694	97	88.65	3	3	1590	4117
Dcitr04g09430.1.1	212	3	215	O18336_DROME	213	2	215	1.66e-123	75.701	99	88.79	1	1	347	891
Dcitr04g09430.1.1	212	3	215	Q86BK8_DROME	213	26	239	4.87e-123	75.701	99	88.79	1	1	347	891
Dcitr04g09430.1.1	212	3	215	Q8T046_DROME	213	2	215	1.07e-122	75.234	99	88.79	1	1	345	886
Dcitr04g09500.1.1	256	1	257	CCNC_DROME	257	1	258	9.17e-159	81.008	96	91.09	1	1	441	1134
Dcitr04g09520.1.1	143	19	162	DKC1_DROME	143	24	167	4.95e-77	73.611	86	87.50	0	0	237	605
Dcitr04g09770.1.1	722	7	729	EFGM_DROME	724	8	732	0.0	72.138	98	86.48	1	2	1125	2909
Dcitr04g10750.1.1	70	64	134	M9PF56_DROME	72	918	990	1.20e-29	73.973	79	86.30	1	2	111	278
Dcitr04g10750.1.1	70	64	134	Q9VU98_DROME	72	918	990	1.42e-29	73.973	79	86.30	1	2	111	278
Dcitr04g10750.1.1	70	64	134	M9PFJ0_DROME	72	943	1015	1.48e-29	73.973	79	86.30	1	2	111	277
Dcitr04g11260.1.1	658	9	667	EFGM_DROME	693	27	720	0.0	70.749	98	83.57	2	35	1043	2696
Dcitr04g11530.1.1	471	6	477	DDC_DROME	470	40	510	0.0	73.941	98	86.02	1	1	739	1909
Dcitr04g11580.1.1	2156	1	2157	MYO7A_DROME	2162	1	2163	0.0	83.141	99	91.22	5	10	3756	9741
Dcitr04g11590.1.1	436	26	462	SUH_DROME	436	101	537	0.0	87.671	92	96.12	2	2	821	2121
Dcitr04g11590.1.2	436	26	462	SUH_DROME	436	101	537	0.0	87.671	92	96.12	2	2	821	2121
Dcitr04g11660.1.1	273	7	280	WNTG_DROME	266	9	275	2.19e-151	77.372	96	86.50	3	7	436	1120
Dcitr04g11660.1.1	104	291	395	WNTG_DROME	104	364	468	7.98e-54	78.095	96	84.76	0	0	184	468
Dcitr04g11730.1.1	390	2	392	Q7KTE8_DROME	403	25	428	0.0	74.201	74	83.78	6	19	602	1553
Dcitr04g11730.1.1	390	2	392	M9PD84_DROME	403	25	428	0.0	74.201	74	83.78	6	19	601	1549
Dcitr04g11730.1.1	390	2	392	M9ND67_DROME	392	25	417	0.0	75.377	74	84.42	6	12	597	1540
Dcitr04g12380.1.1	107	3	110	ENA_DROME	107	298	405	8.24e-55	75.926	75	88.89	0	0	184	466
Dcitr04g12400.1.1	426	3	429	Q9VSK2_DROME	428	1	429	0.0	80.886	95	89.51	2	2	743	1918
Dcitr04g12400.1.1	426	3	429	O46034_DROME	428	1	429	0.0	80.886	95	89.51	2	2	732	1889
Dcitr04g12400.1.1	426	3	429	P91683_DROME	428	1	429	0.0	80.420	95	89.51	2	2	729	1881
Dcitr04g12570.1.1	83	1	84	NEDD8_DROME	83	1	84	2.54e-50	88.095	87	95.24	0	0	152	385
Dcitr04g12760.1.1	205	14	219	Q9V3I2_DROME	205	14	219	1.87e-107	71.498	94	82.13	2	2	307	787
Dcitr04g12870.1.1	90	9	99	Q9VMR2_DROME	94	214	308	1.38e-46	75.789	74	87.37	1	4	157	397
Dcitr04g12870.1.1	90	9	99	Q8SYY8_DROME	94	214	308	1.89e-46	75.789	74	87.37	1	4	156	395
Dcitr04g12870.1.1	90	9	99	H15_DROME	94	305	399	3.97e-44	72.632	74	86.32	1	4	151	381
Dcitr04g12950.1.1	243	16	259	FBSP1_DROME	243	12	255	3.75e-140	73.361	94	86.89	0	0	393	1010
Dcitr04g12960.1.1	243	16	259	FBSP1_DROME	243	12	255	3.75e-140	73.361	94	86.89	0	0	393	1010
Dcitr04g13310.1.1	741	46	787	Q7K569_DROME	683	41	724	0.0	72.021	94	81.39	7	68	1077	2786
Dcitr04g13330.1.1	152	1	153	RS18_DROME	151	1	152	2.24e-95	83.660	99	94.77	1	1	271	694
Dcitr04g13560.1.1	316	1	317	TF2B_DROME	314	1	315	0.0	86.120	99	92.43	1	2	570	1470
Dcitr04g13690.1.1	63	1	64	Q9VAB9_DROME	62	1	63	1.50e-29	78.125	98	89.06	1	1	98.6	244
Dcitr04g14190.1.1	191	34	225	Q9VJ02_DROME	194	33	227	1.05e-114	81.122	72	87.76	2	5	336	861
Dcitr04g14190.1.1	191	34	225	O96686_DROME	194	33	227	1.05e-114	81.122	72	87.76	2	5	336	861
Dcitr04g15090.1.1	180	6	186	Q9VXK7_DROME	177	44	221	1.15e-112	83.425	97	90.61	2	3	319	818
Dcitr04g15090.1.1	152	34	186	Q9VAK5_DROME	152	60	212	1.08e-104	90.850	82	96.08	0	0	298	764
Dcitr04g15100.1.1	173	26	199	Q9VXK7_DROME	174	47	221	4.62e-107	82.584	87	88.76	3	7	305	782
Dcitr04g15100.1.1	148	51	199	Q9VAK5_DROME	152	60	212	9.43e-100	88.889	75	93.46	1	4	286	733
Dcitr04g15110.1.1	276	7	283	Q9V428_DROME	277	4	281	4.95e-135	71.583	98	85.25	1	1	382	982
Dcitr04g15110.1.1	268	15	283	Q7JVW9_DROME	269	1	270	2.87e-129	71.481	95	85.56	1	1	367	943
Dcitr04g15400.1.1	108	16	124	H2A_DROME	108	16	124	3.59e-74	98.165	87	100.00	0	0	215	548
Dcitr04g15400.1.1	106	17	123	H2A_LITVA	106	17	123	1.74e-73	99.065	86	100.00	0	0	214	544
Dcitr04g15530.1.1	295	1	296	SUDX_DROME	295	654	949	0.0	89.189	99	95.61	0	0	575	1481
Dcitr04g15530.1.1	295	1	296	K7WBL1_9CRUS	295	561	856	0.0	83.108	99	94.26	0	0	544	1401
Dcitr04g15960.1.1	134	13	147	Q9VCT4_DROME	134	101	235	3.30e-72	74.815	89	87.41	0	0	225	573
Dcitr04g15960.1.1	115	32	147	P91670_DROME	115	117	232	6.74e-61	75.862	76	87.93	0	0	195	496
Dcitr04g16160.1.1	287	13	300	CDK1_DROME	286	1	287	7.04e-158	70.486	92	86.11	1	1	442	1136
Dcitr04g16280.1.1	494	180	674	Q9VJ74_DROME	532	283	815	0.0	78.424	82	86.30	1	38	884	2284
Dcitr04g16280.1.1	494	180	674	Q95SF2_DROME	532	102	634	0.0	78.424	72	86.30	1	38	880	2273
Dcitr04g16740.1.1	95	30	125	FBRL_DROME	95	109	204	1.92e-53	84.375	77	89.58	0	0	170	431
Dcitr04g16760.1.1	231	88	319	FBRL_DROME	231	109	340	6.12e-150	86.638	71	92.24	0	0	424	1090
Dcitr04g16830.1.1	108	18	126	H2B_LITVA	103	13	116	1.12e-64	87.156	86	91.74	1	5	191	486
Dcitr04g16830.1.1	90	36	126	H2B_DROME	90	33	123	4.20e-62	97.802	72	100.00	0	0	185	469
Dcitr04g16840.1.1	88	16	104	H1_DROME	91	37	128	2.55e-37	71.739	76	80.43	1	3	126	316
Dcitr04g16850.1.1	135	1	136	H3_DROME	135	1	136	4.37e-97	100.000	99	100.00	0	0	274	701
Dcitr04g16850.1.1	135	1	136	H33_DROME	135	1	136	2.54e-94	97.059	99	99.26	0	0	267	683
Dcitr04g17010.1.1	135	1	136	H3_DROME	135	1	136	4.37e-97	100.000	99	100.00	0	0	274	701
Dcitr04g17010.1.1	135	1	136	H33_DROME	135	1	136	2.54e-94	97.059	99	99.26	0	0	267	683
Dcitr04g17050.1.1	135	1	136	H3_DROME	135	1	136	4.37e-97	100.000	99	100.00	0	0	274	701
Dcitr04g17050.1.1	135	1	136	H33_DROME	135	1	136	2.54e-94	97.059	99	99.26	0	0	267	683
Dcitr05g01010.1.1	332	3	335	Q0E8E8_DROME	350	4	354	2.63e-167	70.085	98	79.49	1	18	469	1207
Dcitr05g01350.1.1	223	1	224	KCNAS_DROME	223	312	535	5.02e-151	96.429	85	99.55	0	0	435	1119
Dcitr05g01370.1.1	299	8	307	KCNAS_DROME	298	62	360	0.0	91.333	97	94.33	1	1	552	1423
Dcitr05g01380.1.1	142	1	143	KCNAS_DROME	142	393	535	6.48e-92	96.503	79	100.00	0	0	280	716
Dcitr05g01820.1.1	239	1	240	FRY_DROME	244	696	940	3.60e-113	73.984	94	84.15	3	7	367	942
Dcitr05g01850.1.1	143	1	144	Q7PLT4_DROME	143	1	144	1.46e-84	78.472	87	89.58	0	0	245	626
Dcitr05g02120.1.1	417	1	418	ARP3_DROME	417	1	418	0.0	88.756	99	94.02	0	0	768	1983
Dcitr05g02280.1.1	217	516	733	CNGA_DROME	217	397	614	3.13e-109	77.982	81	88.99	0	0	348	893
Dcitr05g02330.1.1	144	1	145	Q9XZ03_DROME	144	1	145	7.49e-74	71.034	99	84.83	0	0	216	551
Dcitr05g02330.1.1	144	1	145	M9PFR6_DROME	144	1	145	3.63e-73	71.034	99	84.83	0	0	216	550
Dcitr05g02640.1.1	94	1	95	Q9VTW6_DROME	94	1	95	6.77e-64	94.737	99	97.89	0	0	187	475
Dcitr05g02680.1.1	94	1	95	Q9VTW6_DROME	94	1	95	6.77e-64	94.737	99	97.89	0	0	187	475
Dcitr05g02850.1.1	198	1	199	UBCD4_DROME	198	1	199	2.26e-108	75.377	99	88.44	0	0	308	789
Dcitr05g02870.1.1	198	1	199	UBCD4_DROME	198	1	199	3.24e-108	75.377	99	88.44	0	0	308	788
Dcitr05g02910.1.1	62	183	245	TF2AA_DROME	63	303	366	8.88e-33	78.125	96	92.19	1	1	121	304
Dcitr05g02970.1.1	189	1	190	NCAH_DROME	189	1	190	1.82e-138	94.737	99	98.95	0	0	383	984
Dcitr05g02990.1.1	406	66	472	SEPT2_DROME	404	15	419	0.0	81.818	86	93.12	1	2	715	1845
Dcitr05g02990.1.1	410	62	472	Q7KLG8_DROME	408	14	422	0.0	72.019	87	87.59	1	2	649	1673
Dcitr05g03030.1.1	189	1	190	NCAH_DROME	189	1	190	1.82e-138	94.737	99	98.95	0	0	383	984
Dcitr05g03060.1.1	185	1	186	NCAH_DROME	185	1	186	3.65e-133	93.548	80	97.85	0	0	372	954
Dcitr05g03100.1.1	406	26	432	SEPT2_DROME	404	15	419	0.0	81.818	94	93.12	1	2	715	1846
Dcitr05g03100.1.1	415	17	432	Q7KLG8_DROME	413	9	422	0.0	71.394	96	86.78	1	2	649	1673
Dcitr05g03100.1.2	406	66	472	SEPT2_DROME	404	15	419	0.0	81.818	86	93.12	1	2	715	1845
Dcitr05g03100.1.2	410	62	472	Q7KLG8_DROME	408	14	422	0.0	72.019	87	87.59	1	2	649	1673
Dcitr05g03100.1.3	406	66	472	SEPT2_DROME	404	15	419	0.0	81.818	86	93.12	1	2	715	1845
Dcitr05g03100.1.3	410	62	472	Q7KLG8_DROME	408	14	422	0.0	72.019	87	87.59	1	2	649	1673
Dcitr05g03220.1.1	165	11	176	ARMET_DROME	167	6	173	3.51e-82	71.429	94	80.36	1	2	240	612
Dcitr05g03390.1.1	243	1	244	ADT_DROME	243	69	312	8.97e-155	83.673	99	91.43	2	2	432	1110
Dcitr05g03420.1.1	153	1	154	O76926_DROME	153	1	154	2.67e-86	72.078	92	86.36	0	0	252	644
Dcitr05g03420.1.1	153	1	154	Q8SXR2_DROME	153	1	154	3.16e-84	70.779	92	87.01	0	0	252	644
Dcitr05g03420.1.1	153	1	154	Q9VPH4_DROME	153	1	154	3.44e-84	70.779	92	87.01	0	0	252	643
Dcitr05g03480.1.1	293	20	313	ADT_DROME	293	19	312	0.0	83.390	93	91.19	2	2	515	1326
Dcitr05g03650.1.1	21	124	145	DIP2_DROME	21	25	46	0.040	72.727	94	81.82	0	0	38.5	88
Dcitr05g03670.1.2	918	1	919	DIP2_DROME	950	639	1589	0.0	73.326	97	84.10	7	42	1433	3710
Dcitr05g03750.1.1	459	19	478	TRC_DROME	452	6	458	0.0	85.652	94	91.74	3	7	818	2113
Dcitr05g03770.1.1	166	18	184	TRC_DROME	166	6	172	2.67e-94	84.431	88	88.62	0	0	281	719
Dcitr05g03770.1.2	166	18	184	TRC_DROME	166	6	172	2.67e-94	84.431	88	88.62	0	0	281	719
Dcitr05g03950.1.1	127	1	128	FBXW7_DROME	127	1192	1319	3.04e-76	89.844	98	96.88	0	0	244	623
Dcitr05g04270.1.1	273	15	288	Q7K3T4_DROME	273	20	293	6.22e-158	70.803	95	85.77	0	0	441	1134
Dcitr05g04270.1.2	273	31	304	Q7K3T4_DROME	273	20	293	6.37e-158	70.803	90	85.77	0	0	441	1135
Dcitr05g04290.1.1	116	2	118	E1NZB4_DROME	116	233	349	2.63e-60	71.795	94	82.91	0	0	188	477
Dcitr05g04290.1.1	116	2	118	Q9VYI0_DROME	116	236	352	3.16e-60	71.795	94	82.91	0	0	188	477
Dcitr05g04560.1.1	344	89	433	Q9VM69_DROME	344	98	442	0.0	76.522	74	88.12	0	0	561	1447
Dcitr05g04560.1.1	344	89	433	Q9U5W4_DROME	344	98	442	0.0	76.232	74	88.12	0	0	560	1444
Dcitr05g04580.1.1	151	1	152	RS11_DROME	154	1	155	7.02e-82	75.484	99	85.81	1	3	237	605
